adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,4000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",http://tickets.picturehouseentertainment.co.uk/gb/the-lobster/,254320,tt3464902,en,The Lobster,"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into beasts and sent off into The Woods.",11.223033,/yR60EqMGS9hHq9I5Pkq2hG984TP.jpg,"[{'name': 'Haut et Court', 'id': 726}, {'name': 'Eurimages', 'id': 850}, {'name': 'Lemming Film', 'id': 2345}, {'name': 'Element Pictures', 'id': 3353}, {'name': 'Nederlands Fonds voor de Film', 'id': 4508}, {'name': 'Canal+', 'id': 5358}, {'name': 'Greek Film Center', 'id': 7254}, {'name': 'Film4', 'id': 9349}, {'name': 'Ciné+', 'id': 10611}, {'name': ""Centre National du Cinéma et de L'image Animée (CNC)"", 'id': 17298}, {'name': 'Faliro House Productions', 'id': 19246}, {'name': 'Scarlet Films', 'id': 71265}, {'name': 'Institut Français', 'id': 72595}, {'name': ""L'Aide aux Cinémas du Monde"", 'id': 72596}, {'name': 'Limp Films', 'id': 72597}, {'name': 'Ministère des Affaires étrangères et du Développement International', 'id': 72598}, {'name': 'Protagonist Films', 'id': 72599}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GR', 'name': 'Greece'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2015-10-08,15656193.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,An unconventional love story...,The Lobster,False,6.7,1340.0
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}]",,72086,tt0066141,en,The Night Visitor,"An insane Swedish farmer escapes from an asylum to get revenge on his sister, her husband and others.",1.529024,/eecW5FK54V7EQIll84wvIqlcRik.jpg,"[{'name': 'Hemisphere Pictures', 'id': 13992}, {'name': 'Glazier', 'id': 40349}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1971-01-01,0.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Locked in the cold asylum of his mind - a sane man stalks his prey...,The Night Visitor,False,7.3,6.0
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,283701,tt2822742,fr,3 Cœurs,A twist of fate leaves a hapless accountant romantically torn between two sisters.,1.77278,/jdFsJtfXuE85PLWl8nol2eKUNaW.jpg,"[{'name': 'Pandora Filmproduktion', 'id': 254}, {'name': 'Rectangle Productions.', 'id': 8512}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2014-09-09,0.0,100.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,,3 Hearts,False,5.5,38.0
False,,0,[],,123897,tt0085313,en,Cave In!,"A party of tourists -- including a state senator (Susan Sullivan), a park ranger (Dennis Cole) who was her one-time lover, a cantankerous professor (Ray Milland), and an escaped convict (James Olson) -- are trapped deep inside the caverns of an unnamed national park, rescued briefly, and then caught in a second cave-in. This Irwin Allen mini-disaster film made in 1979 was shelved for a number of TV seasons, as was his ""The Night the Bridge Fell Down"", made back to back with this one by the same director and much of the same crew.",0.304105,/xIdCsIIkqdWBCZq7N4aMFy3bj93.jpg,[],[],1983-06-19,0.0,120.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Cave In!,False,0.0,0.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,42211,tt0078343,it,Suor Omicidi,"A demented nun sliding through morphine addiction into madness, whilst presiding over a regime of lesbianism, torture and death. Sister Gertrude is the head nurse/nun in a general hospital, whose increasingly psychotic behavior endangers the staff and patients around her.",1.449553,/3XoYWFsvzStFevnlwD7A9BSGP4I.jpg,"[{'name': 'Cinesud', 'id': 17780}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1979-05-09,0.0,82.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,From the Secret Files of the Vatican!,Killer Nun,False,4.8,16.0
False,,0,"[{'id': 10402, 'name': 'Music'}]",,88496,tt0256153,en,Liza Minnelli: Liza With a Z,"Liza Minnelli stars in a television concert directed and choreographed by Bob Fosse. She performs such songs as the title number, ""Liza with a 'Z'"" and ""Son of a Preacher Man"". The concert concludes with a medley of songs from the film Cabaret (1972).",1e-06,/rfxeeldQnAJDE1Kbayt34MBI5h8.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1972-09-10,0.0,55.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Liza Minnelli: Liza With a Z,False,6.6,5.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,85654,tt0091053,en,Fire with Fire,"A young woman from a Catholic school and a young man from a nearby prison camp fall in love and run away together to escape the law, the church and their parents.",0.812368,/9xGScuyP8cdc9sFjVW7jSR8AK91.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-05-09,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two lovers. One chance. No time.,Fire with Fire,False,4.4,7.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,49036,tt0079583,en,Mr. Mike's Mondo Video,"Mike O'Donoghue's parody of ""Mondo Cane"" showcases curious performers, strange musicians, celebrity mutations and unusual short films, including Thomas Alva Edison's ""Elephant Electrocution"". In the tradition of films like Groove Tube (1974),  The Kentucky Fried Movie (1977),  and Saturday Night Live.",0.219714,/h9sa8TaVjpNBrGkWK4hoEarPCmr.jpg,"[{'name': 'Broadway Video', 'id': 1756}, {'name': 'Project X', 'id': 73681}, {'name': 'The Pacific Arts', 'id': 73682}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1979-09-20,0.0,75.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The TV show that can't be shown on TV!,Mr. Mike's Mondo Video,False,4.2,3.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,13386,tt0081427,it,Ricomincio da tre,"Gaetano, giovane napoletano, decide di lasciare casa, lavoro ed amici, per cercare altri momenti di vita e conoscere altre persone. Arriva a Firenze, a casa della zia. In un ambulatorio, dove capita per caso, conosce Marta e se ne innammora. Dopo una serie di divertenti situazioni (un vecchio amico dalla parlantina inarrestabile arriva da Napoli; la matura zia ed il suo attempato amante; un giovane prete Americano che vuole coinvolgerlo per forza nelle sue visite evangeliche; l'incontro con Riccardino, un giovane frustrato da una madre oppressiva; il padre che aspetta il miracolo della ricrescita di una mano amputata; etc.) Gaetano decide di restare a Firenze e di fare da padre al figlio che Marta aspetta, anche se la ragazza non vuole rivelare con esattezza il nome del padre.",0.738954,/3qbSRogkAQCTTYVmRNV6P8zTGw8.jpg,[],"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1981-03-05,0.0,110.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Ricomincio da tre,False,7.5,55.0
False,,3500000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",,1956,tt0302674,en,Gerry,Two friends named Gerry become lost in the desert after taking a wrong turn. Their attempts to find their way home only lead them into further trouble.,3.337747,/1lu054JL6OPG65N99MaYCdI6y8T.jpg,"[{'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'Tango Films', 'id': 32598}, {'name': 'My Cactus', 'id': 32599}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'AR', 'name': 'Argentina'}]",2002-01-12,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Gerry,False,6.1,69.0
False,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",http://www.sonyclassics.com/searchingforsugarman/,84334,tt2125608,en,Searching for Sugar Man,"Two South Africans set out to discover what happened to their unlikely musical hero, the mysterious 1970s rock 'n' roller, Rodriguez. The film won Best Documentary at the 85th Academy Awards.",6.245191,/7Jr5J3pdgEnQymHNge20XUM3YlV.jpg,"[{'name': 'Passion Pictures', 'id': 11594}, {'name': 'Red Box Films', 'id': 12840}, {'name': 'Canfield Pictures', 'id': 12841}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",2012-06-30,0.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Great Art Always Survives,Searching for Sugar Man,False,7.9,286.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,180576,tt0105256,en,Rich in Love,"The legendary Albert Finney heads an all-star cast (Jill Clayburgh, Kyle MacLachlan and Ethan Hawke) in this heartwarming drama of a retired man whose family blossoms after his wife leaves them.",0.396507,/9tEbq4sgKSSIcr0TqXbiXbRj3Jg.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'MGM-Pathé Communications Co.', 'id': 15526}, {'name': 'Zanuck Company, The', 'id': 20004}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-10-01,0.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Rich in Love,False,7.2,5.0
False,,878000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,289,tt0034583,en,Casablanca,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",13.916101,/wOBKAoUJZb5qTsWv5XXvVV2vUzz.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1942-11-26,10462500.0,102.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,They had a date with fate in Casablanca!,Casablanca,False,7.9,1462.0
False,,35000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",,847,tt0096446,en,Willow,"Fearful of a prophecy stating that a girl child will be born to bring about her downfall, the evil Queen Bavmorda imprisons all pregnant women within the formidable stronghold of Nockmaar. A child, Elora Danan, is born in the Nockmaar dungeons and identified as the prophesied child by a birthmark on her arm. However, before the black sorceress arrives to claim the child, Elora's mother convinces her reluctant midwife to escape with the baby. Willow, a timid farmer and aspiring sorcerer, is entrusted with delivering the royal infant from evil.",9.918312,/uxB76XmAMEFeeaRqsPAVumn6rTE.jpg,"[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Imagine Films Entertainment', 'id': 20743}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-05-01,57269863.0,126.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Adventure doesn't come any bigger than this.,Willow,False,6.9,484.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,153266,tt0120261,pl,Szczęśliwego Nowego Jorku,Life and adventures of a few Polish immigrants in New York.,0.39122,/6Ah7AWixy0wklq23vlGa2ecgDyB.jpg,"[{'name': 'Agencja Produkcji Filmowej', 'id': 266}, {'name': 'HBO Polska', 'id': 37659}, {'name': 'Vilm Production', 'id': 67805}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",1997-09-27,0.0,95.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Happy New York,False,4.5,2.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,95675,tt1650028,en,Wreckers,A married couple move back to his childhood village to start a family but a surprise visit from the husband's brother ignites sibling rivalry and exposes the lies embedded in the couple's relationship.,1.237533,/p2YGRGOXng29aPSdGs8REceqxkr.jpg,[],[],2011-12-16,0.0,85.0,[],Released,,Wreckers,False,5.9,15.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,27937,tt0080037,ru,Тот самый Мюнхгаузен,"A philosophical and poetic portrait of the famous (or maybe infamous?) Baron Munchhausen. His crazy, yet very merriment, stories, views and behavior is what sets him apart from others. He becomes alienated from the society that failed to grasp his brilliance. In fact, his brilliance is what underlines the faults with the society itself. It's a beautiful yet tragic story that is filled with dense and intellectual dialogue.",1.247706,/fq8tzhPZFPPkDB5Zpo28TnUyQx3.jpg,"[{'name': 'Mosfilm', 'id': 5120}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1979-01-01,0.0,142.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,That Munchhausen,False,7.8,16.0
False,,6800000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 9648, 'name': 'Mystery'}]",http://www.sonyclassics.com/incendies/,46738,tt1255953,fr,Incendies,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",8.596012,/sEUG3qjxwHjxkzuO7plrRHhOZUH.jpg,"[{'name': 'TS Productions', 'id': 313}, {'name': 'Micro scope', 'id': 7272}, {'name': 'Phi Group', 'id': 7273}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2010-09-04,7103838.0,130.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The search began at the opening of their mother's will.,Incendies,False,7.9,496.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",,326446,tt3899154,en,Savageland,"When a small town near the Arizona-Mexico border is wiped out overnight, suspicion falls on the lone survivor. But a roll of photos the survivor took that night tells a different story.",0.376757,/4mGst1RgMvPNlOLMyyw0cvAubXD.jpg,"[{'name': 'The Massive Film Company', 'id': 67344}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-02-24,0.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Savageland,False,6.3,8.0
False,,18000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",http://www.sonypictures.com/homevideo/thefog/index.html,791,tt0432291,en,The Fog,"Trapped within an eerie mist, the residents of Antonio Bay have become the unwitting victims of a horrifying vengeance. One hundred years earlier, a ship carrying lepers was purposely lured onto the rocky coastline and sank, drowning all aboard. Now they're back – long-dead mariners who've waited a century for their revenge.",9.929809,/qZ3Prt6jBvCWI08MsS9cPMM5lMi.jpg,"[{'name': 'Revolution Studios', 'id': 497}, {'name': 'Debra Hill Productions', 'id': 498}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2005-10-14,46201432.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Their PAST Has Come Back To HAUNT THEM,The Fog,False,3.8,191.0
False,"{'id': 189295, 'name': 'The Spiders Serial', 'poster_path': '/qrIkWMlpPL6WBPKJQVgjO5lygxc.jpg', 'backdrop_path': None}",0,"[{'id': 12, 'name': 'Adventure'}]",,91893,tt0010726,en,"Die Spinnen, 1. Teil - Der Goldene See","In San Francisco, well-known sportsman Kay Hoog announces to a club that he has found a message in a bottle with a map drawn by a Harvard professor who has gone missing. The map tells of a lost Incan civilization that possesses an immense treasure. Hoog immediately plans an expedition to find it. But Lio Sha, the head of a criminal organization known as the Spiders, is determined to get the treasure for herself and plans a rival expedition.",0.301984,/89HHXHuyqn181J6IwR83ooYtg13.jpg,"[{'name': 'Decla-Bioscop AG', 'id': 6762}, {'name': 'Decla-Film-Gesellschaft Holz & Co.', 'id': 44382}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1919-10-03,0.0,69.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The Spiders - The Golden Sea,False,5.7,5.0
False,"{'id': 133297, 'name': 'Ants in the Pants Collection', 'poster_path': '/fop4WshEXPUlnorieckv7w4CGfJ.jpg', 'backdrop_path': '/yLVU5XCB4YMcx9cRwu7JDJ2iXVe.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,9572,tt0295375,de,Knallharte Jungs,"In the sequel of ""Ants in the Pants"" we again meet Flo and his friends.",1.512735,/vPApavke33RLtpflK7ClJhhjm56.jpg,"[{'name': 'Constantin Film Produktion', 'id': 5755}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2002-03-13,0.0,83.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"Hey girls, I am back",Ants in the Pants 2,False,4.1,26.0
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,111457,tt0016822,en,Ella Cinders,"Poor Ella Cinders is much abused by her evil step-mother and step-sisters. When she wins a local beauty contest she jumps at the chance to get out of her dead-end life and go to Hollywood, where she is promised a job in the movies. When she arrives in Hollywood, she discovers that the contest was a scam and the job non-existent. But through pluck, luck, and talent, she makes it in the movies anyway, and finds true love.",0.391616,/dpzPWyI15K66h9dqLYVP9UqpdOS.jpg,"[{'name': 'John McCormick Productions', 'id': 42184}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1926-06-06,0.0,75.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Ella Cinders,False,6.0,3.0
False,"{'id': 123720, 'name': 'Frankenstein (Hammer Series)', 'poster_path': '/fKiok5TbCKWRgfNd4Rj8gPMzGJp.jpg', 'backdrop_path': '/gl9Gi60C9WYVkObOMll19OROhMC.jpg'}",0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,3124,tt0058073,en,The Evil of Frankenstein,"Once hounded from his castle by outraged villagers for creating a monstrous living being, Baron Frankenstein returns to Karlstaad. High in the mountains they stumble on the body of the creature, perfectly preserved in the ice. He is brought back to life with the help of the hypnotist Zoltan who now controls the creature. Can Frankenstein break Zoltan's hypnotic spell that incites the monster to commit these horrific murders or will Zoltan induce the creature to destroy its creator?",1.816665,/ck7aPQ4Rudvm6wbQxlVcUwSNonL.jpg,"[{'name': 'Hammer Film Productions', 'id': 1314}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1964-04-08,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's never been more shocking! shocking! shocking!,The Evil of Frankenstein,False,6.5,26.0
